meeting,source_file,source_uuid,principles_count,transcript_length,end_to_end,robustness,layering,fate_sharing,least_surprise,rough_consensus,ossification,tussle,simplicity,trust,connectivity,constant_change
ietf115,ietf115_nmrg_29920.vcon.json,8b224743-bdc4-417a-8748-d3c1a041b11d,1,93046,0,0,0,0,0,0,0,0,0,0,0,1
ietf115,ietf115_oauth_29873.vcon.json,ab26f113-afa4-4906-93f9-4bb81caf1da7,1,93948,0,0,0,1,0,0,0,0,0,0,0,0
ietf115,ietf115_ohai_29961.vcon.json,ea355c2a-2c8a-46e4-a463-8bfae9e75d31,1,66448,0,0,0,1,0,0,0,0,0,0,0,0
ietf115,ietf115_openpgp_29967.vcon.json,59798a42-c05c-49c2-9f41-754fbdc4c693,1,68803,0,0,0,0,0,1,0,0,0,0,0,0
ietf115,ietf115_opsawg_29833.vcon.json,64ba166e-54e2-4bf8-bee8-fb12fb243ae3,3,88411,0,0,1,1,0,1,0,0,0,0,0,0
ietf115,ietf115_pals_29884.vcon.json,a924f58d-4449-4d6d-84c3-169bb0263ea7,2,72483,0,0,0,0,0,0,0,0,1,0,0,1
ietf115,ietf115_panrg_29880.vcon.json,148ef166-fefc-42ee-9d2f-85bb62cb3b3b,3,89042,0,0,1,1,0,0,0,0,1,0,0,0
ietf115,ietf115_pearg_29939.vcon.json,46865806-0a1b-4b16-940c-200edf80209e,1,78210,0,0,0,1,0,0,0,0,0,0,0,0
ietf115,ietf115_pim_29871.vcon.json,bf82d036-9e26-4368-9bb4-a97630a0168e,2,86163,0,0,1,0,0,0,0,0,1,0,0,0
ietf115,ietf115_ppm_30008.vcon.json,d01fe062-d0a6-49e8-b034-8bb0d840585e,2,54476,0,0,0,1,0,0,0,0,1,0,0,0
ietf115,ietf115_privacypass_29954.vcon.json,7b491a18-5be2-4d36-8ad6-60e6880502f1,1,47662,0,0,0,0,0,0,0,0,0,1,0,0
ietf115,ietf115_quic_29903.vcon.json,acf517f5-f2e1-45b2-8792-d6202a44c29d,2,101321,0,0,0,1,0,0,0,0,0,0,0,1
ietf115,ietf115_radextra_30004.vcon.json,65641173-8ce9-44da-b898-990390636141,2,88052,0,0,0,0,0,0,0,0,1,0,0,1
ietf115,ietf115_raw_30003.vcon.json,f855c2cb-e124-4f88-8943-3db8f36e7124,3,100380,1,0,1,1,0,0,0,0,0,0,0,0
ietf115,ietf115_rift_29968.vcon.json,1ad836e2-11e6-4242-ba5e-484419030641,1,43187,0,0,0,1,0,0,0,0,0,0,0,0
ietf115,ietf115_roll_29909.vcon.json,1024ea8c-b467-4890-a961-ac08d3f15738,1,42746,0,0,1,0,0,0,0,0,0,0,0,0
ietf115,ietf115_rswg_29978.vcon.json,09f4dabe-3550-465b-a619-e5acb56a0136,3,71182,0,0,0,0,0,1,0,0,1,0,0,1
ietf115,ietf115_rtgwg_29855.vcon.json,8f423ec8-f900-48d7-8fd5-68cde4244a24,4,82444,0,0,1,1,0,0,0,0,1,0,1,0
ietf115,ietf115_saag_29960.vcon.json,31795652-6ecc-42ef-b70f-e4b5bae40397,2,85047,0,0,0,1,0,0,0,0,1,0,0,0
ietf115,ietf115_satp_30002.vcon.json,57871ce4-dddb-477d-a2b6-13a728be336d,2,108408,0,0,0,0,0,1,0,0,0,1,0,0
ietf115,ietf115_savnet_29907.vcon.json,dcd65717-fab4-4f17-8c5b-06a7c3e73aca,1,75867,0,0,0,0,0,0,0,0,1,0,0,0
ietf115,ietf115_scim_29906.vcon.json,5b145e52-e730-4a47-ac16-c68827536f04,3,61515,0,0,0,1,0,0,0,0,1,0,1,0
ietf115,ietf115_scitt_29969.vcon.json,96f89fb8-e1b3-4f4d-87b8-ff5e9387f691,2,100308,0,0,0,0,0,0,0,0,1,1,0,0
ietf115,ietf115_secdispatch_30007.vcon.json,abd72644-7618-4218-9330-da4c37f094de,3,43658,1,0,0,1,0,0,0,0,0,1,0,0
ietf115,ietf115_sidrops_29817.vcon.json,eaee72dd-85e0-4e22-8ba7-d91189dfdb9e,2,67677,0,0,0,0,0,0,0,0,0,1,0,1
ietf115,ietf115_snac_29924.vcon.json,2ee351ca-ff2f-4be1-9978-e46cd9c74b74,4,79147,0,0,1,0,0,0,0,0,1,1,1,0
ietf115,ietf115_spring_29901.vcon.json,eae6a23c-bbbc-4771-9838-adba806d9f9f,3,74860,0,0,1,1,0,1,0,0,0,0,0,0
ietf115,ietf115_stir_29845.vcon.json,21d22393-b0b7-42e4-94ae-91976eff6630,3,79277,0,0,0,1,0,0,0,0,0,1,0,1
ietf115,ietf115_tcpm_29897.vcon.json,4c696169-cc52-49ee-bb57-c559bafa6054,2,64916,0,0,0,1,0,0,0,0,0,0,0,1
ietf115,ietf115_tdd_29944.vcon.json,277dcd95-14b4-43d2-9d2b-9d7031477a62,3,85789,0,0,0,1,0,0,1,0,0,0,0,1
ietf115,ietf115_teas_29911.vcon.json,d9f4c5e0-8f2f-4154-b6e7-b1fc698ff056,1,71942,0,0,1,0,0,0,0,0,0,0,0,0
ietf115,ietf115_teep_29918.vcon.json,2919afa0-75b9-4d29-8814-7f9bf85c987d,1,74441,0,0,0,0,0,0,0,0,0,1,0,0
ietf115,ietf115_tls_29875.vcon.json,a7ac8854-6299-4fd9-95d3-7432289d98c2,2,70632,0,0,0,1,0,1,0,0,0,0,0,0
ietf115,ietf115_tsvwg_29834.vcon.json,b836a0f6-65b0-44e3-ac79-30d3151d11c3,1,95146,0,0,0,1,0,0,0,0,0,0,0,0
ietf115,ietf115_tvr_30001.vcon.json,daea3356-423f-4494-9a43-4488fa2d32ef,1,104911,0,0,0,0,0,1,0,0,0,0,0,0
ietf115,ietf115_v6ops_29860.vcon.json,4883cec3-dcf2-4c0a-ab05-2b230c469d03,4,97937,0,0,1,1,0,0,0,0,1,0,0,1
ietf115,ietf115_webtrans_29814.vcon.json,c02d59b4-3114-4aef-8b5a-2fcbd922afa9,4,96487,0,0,1,0,0,1,1,0,0,0,0,1
ietf116,ietf116_6lo_30307.vcon.json,c75c8fbe-eb95-4b36-97ab-ad1b3c9194a5,1,58312,0,0,0,1,0,0,0,0,0,0,0,0
ietf116,ietf116_6man_30178.vcon.json,4c16ef25-7b07-4b5f-adc7-da8e1e9211e7,4,95213,0,0,1,0,0,1,0,0,1,0,0,1
ietf116,ietf116_add_30245.vcon.json,33aa7fb3-e79b-45a3-9bce-dec1b9e05dc2,1,33953,0,0,0,0,0,0,0,0,0,1,0,0
ietf116,ietf116_alto_30254.vcon.json,9083cad0-8c15-49db-a714-abcac276e676,1,53507,0,0,1,0,0,0,0,0,0,0,0,0
ietf116,ietf116_anima_30237.vcon.json,6fcc6f82-4d65-49a6-8463-6482f596c387,4,85055,0,0,1,1,0,0,0,0,1,1,0,0
ietf116,ietf116_avtcore_30118.vcon.json,fb832ab1-e06e-4a75-a632-5daa08da4412,1,89804,0,0,0,1,0,0,0,0,0,0,0,0
ietf116,ietf116_bess_30140.vcon.json,6d3c5a54-93a9-4bfe-8978-5e93710d722d,3,75336,0,0,1,0,0,0,0,0,0,0,1,1
ietf116,ietf116_bier_30157.vcon.json,7ad919c0-cc45-4135-b13b-6de245bdb4b9,3,74548,0,0,0,0,0,1,0,0,1,0,0,1
ietf116,ietf116_bpf_30328.vcon.json,ae489e76-e3fc-4520-bfca-0afcf22af341,4,110026,0,1,1,0,0,1,0,0,0,0,0,1
ietf116,ietf116_cats_30414.vcon.json,e27e7e02-4d47-4ea3-aec8-77402a28f404,1,59713,0,0,0,1,0,0,0,0,0,0,0,0
ietf116,ietf116_cbor_30145.vcon.json,91ed6562-4ca0-4583-8211-e8f22dbda5f1,1,40675,0,0,0,0,0,0,0,0,0,0,0,1
ietf116,ietf116_ccamp_30125.vcon.json,f23c0468-03a9-4987-aaf0-a5b99e68b152,4,84050,0,0,1,1,0,0,0,0,0,0,1,1
ietf116,ietf116_cdni_30244.vcon.json,b91a3967-0a99-4e12-b404-a0baef4c3c51,2,83798,0,0,0,1,0,0,0,0,0,1,0,0
ietf116,ietf116_cfrg_30124.vcon.json,7da0bcb4-11e2-4f38-97a6-7a91c8748d2b,1,87221,0,0,0,0,0,0,0,0,1,0,0,0
ietf116,ietf116_coinrg_30271.vcon.json,0ad61e72-d38f-4bc3-b4d5-5924c8004c43,1,79965,0,0,0,0,0,1,0,0,0,0,0,0
ietf116,ietf116_core_30268.vcon.json,e18b824f-c74c-4842-ae66-f189d98da5a7,2,88437,0,0,0,1,0,0,0,0,0,0,0,1
ietf116,ietf116_cose_30230.vcon.json,0c15feb1-4ee7-4ad4-b686-5c8b3890fe1b,1,84533,0,0,0,0,0,0,0,0,0,0,0,1
ietf116,ietf116_dance_30240.vcon.json,fab9354f-cee1-430e-80da-a68bafe9424e,1,22280,0,0,0,0,0,0,0,0,1,0,0,0
ietf116,ietf116_dbound2_30331.vcon.json,03aa99e5-786c-4d6d-8ac2-97ec8a7a98c5,1,48219,0,0,0,0,0,0,0,0,0,1,0,0
ietf116,ietf116_detnet_30261.vcon.json,7fd3c616-ef19-4c0b-b566-ed3cc76ad65b,2,86663,0,0,1,0,0,0,0,0,1,0,0,0
ietf116,ietf116_dhc_30187.vcon.json,272ca36a-b7ad-4f27-9977-564466003120,1,30228,0,0,1,0,0,0,0,0,0,0,0,0
ietf116,ietf116_dinrg_30274.vcon.json,f3b8e735-66a1-48ac-8989-0b2d253dfe0f,3,86629,1,0,0,1,0,0,1,0,0,0,0,0
ietf116,ietf116_dispatch_30127.vcon.json,f5690ea4-174f-4378-b0c2-6f1c9f382762,3,100796,0,0,0,1,0,1,0,0,0,0,0,1
ietf116,ietf116_dmm_30233.vcon.json,59541242-bc0f-4392-8600-d31e259f144c,3,77052,0,0,1,1,0,0,0,0,1,0,0,0
ietf116,ietf116_dnsop_30162.vcon.json,18422f1e-01a7-47b2-be9c-bc5d70f8a4cb,1,90595,0,0,0,0,0,0,0,0,1,0,0,0
ietf116,ietf116_dnssd_30269.vcon.json,22d6a9c1-38b2-4d3b-ad12-3c41e481f116,1,43641,0,0,0,0,0,1,0,0,0,0,0,0
ietf116,ietf116_dtn_30291.vcon.json,39d3802f-8ec0-4706-84ee-46b5cfc9d856,3,100951,0,0,0,1,0,1,0,0,0,0,1,0
ietf116,ietf116_edm_30421.vcon.json,f9679c9d-dabe-4fb1-9d49-643339ad9a58,3,58804,0,0,0,1,0,0,1,0,0,0,0,1
ietf116,ietf116_emu_30216.vcon.json,92d12230-a89c-4e23-8e09-0f528420b5c7,2,51185,0,0,1,0,0,1,0,0,0,0,0,0
ietf116,ietf116_gaia_30154.vcon.json,f31aa18f-2922-40f2-bff3-91a45c054148,2,64656,0,0,1,0,0,0,0,0,0,0,1,0
ietf116,ietf116_gendispatch_30258.vcon.json,863daa43-3745-4f11-8592-7f52d8f0e0d0,1,105438,0,0,0,0,0,1,0,0,0,0,0,0
ietf116,ietf116_gnap_30207.vcon.json,6b05e769-89a4-4664-a594-f808b25dd953,1,44894,0,0,0,1,0,0,0,0,0,0,0,0
ietf116,ietf116_grow_30205.vcon.json,458d7690-a2bd-4a2c-8662-ff16ade90caf,2,52904,0,0,0,0,0,0,0,0,1,0,0,1
ietf116,ietf116_hackathon_30188.vcon.json,c61b9df5-10f0-450f-90a3-8e328ba265fc,2,54671,0,0,1,0,0,0,0,0,0,0,0,1
ietf116,ietf116_hrpc_30129.vcon.json,1fe32284-9261-4fa8-b1b3-18f84721c3a7,3,110980,0,1,0,0,0,1,0,0,0,1,0,0
ietf116,ietf116_httpapi_30186.vcon.json,9f4b487d-d06b-486e-b901-3335f0de329c,3,88107,0,0,0,1,0,1,0,0,0,0,0,1
ietf116,ietf116_httpbis_30121.vcon.json,375146de-8970-4261-b67b-94dc39fec1a0,4,99264,0,1,0,1,0,0,0,1,0,0,0,1
ietf116,ietf116_iabopen_30284.vcon.json,89cbc1e2-36f6-4859-afdc-bff452b4f6c4,1,48827,0,0,0,0,0,0,0,0,0,0,0,1
ietf116,ietf116_icnrg_30273.vcon.json,8e3f6ac8-9353-44d2-87f8-28b1fa5a2f89,2,97266,0,0,0,1,0,0,0,0,1,0,0,0
ietf116,ietf116_idr_30185.vcon.json,87483b71-c022-4c8a-a1b9-478c4add03e8,1,70593,0,0,0,0,0,0,0,0,0,0,0,1
ietf116,ietf116_iepg_30400.vcon.json,7a267511-a491-4a22-ae41-d355d3e9b226,2,89932,0,0,1,0,0,0,0,0,0,0,0,1
ietf116,ietf116_intarea_30176.vcon.json,a8e4966b-2c04-448e-832b-bbcec40d9862,1,41409,0,0,1,0,0,0,0,0,0,0,0,0
ietf116,ietf116_iotops_30236.vcon.json,632ca20a-b617-4038-9045-152f1ee36bdc,2,53362,0,0,0,0,0,0,0,0,1,1,0,0
ietf116,ietf116_ippm_30221.vcon.json,ec984fcd-8529-4281-b2aa-d2f5b95d0a76,2,78997,0,0,0,1,0,0,0,0,0,0,0,1
ietf116,ietf116_ipsecme_30226.vcon.json,a7c12619-821f-4012-a3a2-3a8c55765fa4,2,63443,0,0,0,0,0,0,0,0,1,0,0,1
ietf116,ietf116_irtfopen_30289.vcon.json,4e6365cc-867b-40bd-96bc-80dc93388dde,2,80092,0,0,0,0,0,0,0,0,1,0,0,1
ietf116,ietf116_jmap_30266.vcon.json,03579dac-68ba-432d-8fd8-b1e8974cb44d,1,92548,0,0,0,0,0,0,0,0,0,0,0,1
ietf116,ietf116_jose_30279.vcon.json,39fd6683-36d1-4ffd-b605-f5528ece5cd5,1,41166,0,0,0,0,0,1,0,0,0,0,0,0
ietf116,ietf116_keytrans_30329.vcon.json,f65c187a-4224-41ad-9a3c-5b4ef048970a,4,94651,0,1,0,1,0,0,0,0,0,1,0,1
ietf116,ietf116_lake_30306.vcon.json,8d157b28-856b-40f0-9daa-b7483e8a8014,4,87521,0,0,1,1,0,0,1,0,0,0,0,1
ietf116,ietf116_lamps_30156.vcon.json,ccca91b1-5e4a-478d-8199-cf643a3cf15e,3,103147,0,0,1,0,0,1,0,0,0,1,0,0
ietf116,ietf116_lisp_30196.vcon.json,181a2459-560c-4414-afe9-028144bb986d,4,88139,0,0,1,1,0,0,0,0,0,0,1,1
ietf116,ietf116_lpwan_30210.vcon.json,563c7c2a-f1da-4bff-8308-935edb6ad6e8,1,65085,0,0,1,0,0,0,0,0,0,0,0,0
ietf116,ietf116_lsr_30198.vcon.json,09ceb068-a241-4716-a3c3-d2f9213351b2,2,79700,0,0,0,0,0,1,0,0,0,0,0,1
ietf116,ietf116_madinas_30158.vcon.json,258e6946-2092-44d0-98aa-756ddf671011,1,43198,0,0,1,0,0,0,0,0,0,0,0,0
ietf116,ietf116_maprg_30264.vcon.json,36915d19-69af-4866-aef7-14ab65dcbf28,3,79270,0,0,0,1,0,0,0,0,0,0,1,1
ietf116,ietf116_masque_30149.vcon.json,7af1a179-ece1-40e7-b13a-bbaaefeb3715,4,103063,0,0,1,1,0,0,0,0,0,0,1,1
ietf116,ietf116_mboned_30141.vcon.json,e46a4e8a-ba99-4d07-b489-045d7efb5f6b,4,70943,0,0,1,1,0,0,0,0,1,0,0,1
ietf116,ietf116_mimi_30319.vcon.json,aebf1782-ca3a-41bc-9d56-94a41860ff95,3,109397,0,0,1,0,0,0,0,0,1,0,0,1
ietf116,ietf116_mls_30312.vcon.json,45b7f2f2-2e27-417d-850c-9b810c58ff06,3,47244,0,0,0,0,0,0,1,0,0,1,0,1
ietf116,ietf116_mops_30238.vcon.json,0c47482c-13ca-42fd-a10b-e4161c4960b1,3,72000,0,0,1,0,0,1,0,0,1,0,0,0
ietf116,ietf116_moq_30276.vcon.json,5915b7c7-71c0-4cc8-9604-3b3c8898bb65,3,80125,0,0,1,1,0,0,0,0,1,0,0,0
ietf116,ietf116_mpls_30183.vcon.json,2950f85d-f3af-4f80-8d95-581e04807c5c,2,31584,0,0,0,1,0,1,0,0,0,0,0,0
ietf116,ietf116_netconf_30120.vcon.json,6e79b6b3-729a-4afc-b48f-915be70b10fe,1,74768,0,0,0,0,0,0,0,0,0,0,0,1
ietf116,ietf116_netmod_30184.vcon.json,f3481b4d-bfe4-408e-9249-1e9409612018,1,94476,0,0,0,0,0,0,0,0,0,0,0,1
ietf116,ietf116_nfsv4_30155.vcon.json,6b65cd23-99a5-4248-a260-a20a8ee4a23f,1,54431,0,0,0,0,0,1,0,0,0,0,0,0
ietf116,ietf116_ntp_30318.vcon.json,9c34321f-46aa-464e-ad44-ece027a08282,1,42790,0,1,0,0,0,0,0,0,0,0,0,0
ietf116,ietf116_oauth_30223.vcon.json,b8a1a05d-7062-4fc2-bf18-a58b565e4427,3,96703,0,0,0,1,0,0,0,0,1,0,0,1
ietf116,ietf116_ohai_30322.vcon.json,d65ab8a9-327b-4d03-ab1f-e6580331ea41,1,30320,0,0,0,0,0,0,0,0,0,1,0,0
ietf116,ietf116_openpgp_30308.vcon.json,11fcbb1b-5be9-4d93-89f4-7f80eb457c4a,1,66567,0,0,0,0,0,0,0,0,1,0,0,0
ietf116,ietf116_opsawg_30217.vcon.json,da7c0cbb-7714-4394-a5ea-951a326fdf71,5,92227,0,0,1,1,0,0,0,0,1,0,1,1
ietf116,ietf116_opsec_30297.vcon.json,9678abc3-5665-4aaf-9b7f-d878ad4281c3,2,54727,0,0,0,0,0,0,1,0,0,1,0,0
ietf116,ietf116_pals_30166.vcon.json,4b1c2aa7-cf3d-4415-8b1e-aafd3a015046,3,73370,0,0,0,1,0,0,0,0,1,0,0,1
ietf116,ietf116_panrg_30267.vcon.json,54d2f200-6d3f-42a8-911c-b9c726c793f8,2,24735,0,0,0,1,0,0,0,0,0,1,0,0
ietf116,ietf116_pce_30126.vcon.json,6e5ab9e1-0e3f-4c83-ba0e-51defa49c2a1,3,69831,0,0,0,1,0,0,0,0,0,0,1,1
ietf116,ietf116_pearg_30324.vcon.json,c0de7e2d-0733-4851-85e2-6832f851bef8,3,106756,0,0,1,1,0,0,0,0,1,0,0,0
ietf116,ietf116_pim_30208.vcon.json,36d9fdf4-4a9c-45c3-952d-7ea5204fb9ae,2,90387,0,0,1,0,0,0,0,0,0,0,0,1
ietf116,ietf116_ppm_30253.vcon.json,dca47fa6-df6a-47f7-b27f-80e12ec43162,4,109655,0,0,0,0,0,1,0,0,1,1,0,1
ietf116,ietf116_pquip_30280.vcon.json,471e6fcc-296d-4697-a7b5-ce2cb8515907,1,56943,0,0,1,0,0,0,0,0,0,0,0,0
ietf116,ietf116_privacypass_30275.vcon.json,360e8676-c4d3-481c-b437-08d60b2ad7d1,2,54061,0,0,0,0,0,1,0,0,0,1,0,0
ietf116,ietf116_quic_30212.vcon.json,80b5e56b-16c0-45e5-9270-78f2088ac4a2,3,98143,0,0,0,1,0,0,0,0,1,0,0,1
ietf116,ietf116_rasprg_30320.vcon.json,7b7a72bb-6972-496d-a372-899e3e81b02c,2,73176,0,0,0,0,0,1,0,1,0,0,0,0
ietf116,ietf116_rats_30239.vcon.json,993c3f8e-fbdd-4506-8945-2e97dea98d5b,5,90882,0,0,1,0,0,1,0,0,1,1,0,1
ietf116,ietf116_raw_30316.vcon.json,0600d643-a4b7-4cc1-b716-aeb75654e5d5,3,52455,0,0,1,1,0,1,0,0,0,0,0,0
ietf116,ietf116_rift_30142.vcon.json,90001dac-4a35-4607-bff3-b683721114a1,1,32966,0,0,0,1,0,0,0,0,0,0,0,0
ietf116,ietf116_roll_30311.vcon.json,272c9bb2-ebbf-43e7-83a4-d73d0004df42,2,36084,0,0,1,0,0,0,1,0,0,0,0,0
ietf116,ietf116_rswg_30309.vcon.json,bd53d5b5-97c6-491e-b1c1-463805f9cf2d,3,94069,0,1,0,0,0,1,0,0,0,0,0,1
ietf116,ietf116_rtgarea_30220.vcon.json,807a031c-ef19-4707-9d6a-d02b708dcf70,4,51887,0,0,1,1,0,1,0,0,0,0,0,1
ietf116,ietf116_rtgwg_30151.vcon.json,5ed44149-5bfe-434e-a125-f3815a69241f,3,37845,0,0,1,1,0,0,0,0,1,0,0,0
ietf116,ietf116_satp_30241.vcon.json,f2d7fd7e-85a4-4677-a6ec-f4a37880c1a5,2,84868,1,0,0,1,0,0,0,0,0,0,0,0
ietf116,ietf116_savnet_30218.vcon.json,de7f0948-fa97-4a8e-8eb3-09e915da2b8d,2,82123,0,0,0,0,0,0,0,0,0,1,0,1
ietf116,ietf116_scim_30232.vcon.json,d11e8edd-4166-4c7b-8567-6e8e1e785a8e,1,40373,0,0,0,1,0,0,0,0,0,0,0,0
ietf116,ietf116_scitt_30229.vcon.json,7877bdb8-9ec0-4b2d-becf-88de3459294e,3,93860,0,0,0,1,0,0,0,0,1,1,0,0
ietf116,ietf116_sframe_30294.vcon.json,0e49bd2f-d678-4b10-9d53-e75c45d9c274,2,60313,0,0,0,1,0,0,0,0,0,1,0,0
ietf116,ietf116_sidrops_30204.vcon.json,a03f39e2-82b6-4e13-8475-9b1e01f98442,5,80559,0,0,0,0,1,1,0,0,1,1,0,1
ietf116,ietf116_sml_30327.vcon.json,3256ea42-7e74-43be-929f-a01f0d5dc0a7,3,111534,0,0,0,0,0,1,0,1,0,1,0,0
ietf116,ietf116_snac_30228.vcon.json,8b6e1698-aaf2-43ca-861f-8a3a95ea03b0,2,40460,0,0,1,0,0,0,0,0,0,0,1,0
ietf116,ietf116_spring_30211.vcon.json,68285443-b3f7-41e2-85a1-bd1c9114429f,2,66132,0,0,1,1,0,0,0,0,0,0,0,0
ietf116,ietf116_stir_30203.vcon.json,859e1144-22de-4276-bfdd-12ee69763e6e,2,78335,0,0,0,0,0,0,0,0,0,1,0,1
ietf116,ietf116_suit_30292.vcon.json,838cdb7a-7977-4642-9d6c-cf5843a527e5,1,45886,0,0,0,0,1,0,0,0,0,0,0,0
ietf116,ietf116_tcpm_30281.vcon.json,195e9745-c8e6-4db9-81d7-efd3d0f2190e,1,59989,0,0,0,0,0,0,0,0,0,0,0,1
ietf116,ietf116_teas_30194.vcon.json,f55c0957-60c9-47d4-a2ff-40de43edd293,2,71926,0,0,1,1,0,0,0,0,0,0,0,0
ietf116,ietf116_teep_30234.vcon.json,aed7a594-cf1f-4d52-905d-f4f59e834afa,1,52893,0,0,0,0,0,0,0,0,1,0,0,0
ietf116,ietf116_tls_30163.vcon.json,cc80fa33-7053-4389-b97c-0af463103feb,3,102866,0,0,0,0,0,0,1,0,0,1,0,1
ietf116,ietf116_tsvarea_30286.vcon.json,83f1a195-6c90-44ac-873c-b87cd61426d6,1,32455,0,0,0,1,0,0,0,0,0,0,0,0
ietf116,ietf116_tsvwg_30147.vcon.json,d5512429-5f8b-463a-86f5-4df8b7d48167,1,44710,0,0,0,1,0,0,0,0,0,0,0,0
ietf116,ietf116_tvr_30285.vcon.json,f4008408-6ca6-4a4f-862c-df1ef6ea67e1,4,69322,0,1,1,1,0,0,0,0,0,0,1,0
ietf116,ietf116_ufmrg_30263.vcon.json,c3d69724-93fe-4f14-b28a-5a7831ab88ac,1,94562,0,0,0,0,0,0,0,0,1,0,0,0
ietf116,ietf116_v6ops_30219.vcon.json,69d01c8c-b506-4e24-b131-e49f18c8961b,4,87671,0,0,1,1,0,0,0,0,1,0,0,1
ietf116,ietf116_vcon_30330.vcon.json,075e56ca-3e28-4e0b-8b46-c386157fec79,1,76518,0,0,0,0,0,1,0,0,0,0,0,0
ietf116,ietf116_webtrans_30119.vcon.json,2dd63bc5-316e-4436-87c3-26f54f68a8c6,2,99316,0,0,0,1,0,0,1,0,0,0,0,0
ietf116,ietf116_wish_30165.vcon.json,1f63ccbd-d6a1-464b-863d-0c0d82e9e2d5,1,28378,0,0,0,1,0,0,0,0,0,0,0,0
ietf117,ietf117_6lo_30616.vcon.json,a1cee2e6-7329-4070-8736-37e9671bb9c7,3,70334,0,0,1,1,0,0,0,0,1,0,0,0
ietf117,ietf117_6man_30486.vcon.json,35d0ee23-effa-4206-a7e0-1dfec8bc632f,5,95247,0,0,1,0,0,0,0,1,1,0,1,1
ietf117,ietf117_acme_30555.vcon.json,6fc787b1-887c-45fc-9e57-8ec13b4e9867,1,48939,0,0,0,0,0,1,0,0,0,0,0,0
ietf117,ietf117_add_30623.vcon.json,310a0196-4b30-4568-9204-2cf436974a9e,1,19867,0,0,0,0,0,0,0,0,0,1,0,0
ietf117,ietf117_alto_30645.vcon.json,cfbee597-de62-4966-b3db-3b472cdbe60e,1,53062,0,0,0,1,0,0,0,0,0,0,0,0
ietf117,ietf117_anima_30516.vcon.json,d31ed9d3-6cad-4f4d-bc5c-0337d985eeed,2,81835,0,0,1,0,0,0,0,0,0,0,0,1
ietf117,ietf117_avtcore_30467.vcon.json,1bdca92c-4fe5-4b7f-b7f9-1d25db664e8b,2,96049,0,0,0,1,0,0,1,0,0,0,0,0
ietf117,ietf117_bess_30517.vcon.json,1aa42a27-764a-4750-91b3-8a1f3ed51ad7,5,83835,0,0,1,1,0,1,0,0,1,0,0,1
ietf117,ietf117_bier_30509.vcon.json,e0689c93-0740-40c2-9b19-ece4220624f0,1,50619,0,0,1,0,0,0,0,0,0,0,0,0
ietf117,ietf117_bmwg_30492.vcon.json,1f656276-9429-4749-a51f-6f26900f4023,2,86648,0,0,1,0,0,0,0,0,0,0,1,0
ietf117,ietf117_bpf_30561.vcon.json,841aac8a-24b5-4625-a6c0-ca8f3f4ffb40,2,126886,0,0,0,0,0,1,0,0,0,0,0,1
ietf117,ietf117_cats_30475.vcon.json,8622c017-165e-4412-96a3-d25d36efbfce,4,89227,0,0,1,1,0,0,0,0,1,0,0,1
ietf117,ietf117_ccamp_30498.vcon.json,402d97a0-6db4-4641-8817-c50034a50a55,1,89145,0,0,1,0,0,0,0,0,0,0,0,0
ietf117,ietf117_ccwg_30657.vcon.json,c9a06223-4ea6-47b0-99be-07b9409957d7,1,70916,0,1,0,0,0,0,0,0,0,0,0,0
ietf117,ietf117_cdni_30477.vcon.json,c42ba27e-6385-4071-b4c5-35df23ad05f9,2,82255,0,0,0,1,0,0,0,0,0,0,0,1
ietf117,ietf117_cfrg_30470.vcon.json,575459dd-38d0-4c30-9435-a3db7a12b73f,2,67837,0,0,0,0,0,0,0,0,1,0,0,1
ietf117,ietf117_coinrg_30628.vcon.json,17ee0d8b-d2c4-4790-87af-c080ef1ad913,2,96963,0,0,1,0,0,1,0,0,0,0,0,0
ietf117,ietf117_core_30622.vcon.json,9782cfc1-47bb-4860-b170-0bd6be2752f5,2,86434,0,0,0,1,0,0,1,0,0,0,0,0
ietf117,ietf117_cose_30577.vcon.json,77d4ac59-7566-4086-88be-c092a0358e4c,3,84368,0,0,0,1,0,1,0,0,0,0,0,1
ietf117,ietf117_detnet_30510.vcon.json,fd4f6a25-b070-4c05-8d03-b1f273b35978,1,49757,0,0,1,0,0,0,0,0,0,0,0,0
ietf117,ietf117_dhc_31465.vcon.json,045be5cb-5f44-4858-8d11-9535771569a9,3,33542,0,0,1,0,0,1,0,0,0,1,0,0
ietf117,ietf117_dinrg_30565.vcon.json,a573a480-c015-4f36-9b52-65ab84f8f4f0,2,86813,1,0,0,0,0,0,0,0,0,1,0,0
ietf117,ietf117_dispatch_30471.vcon.json,f5003c7f-04fc-48e8-87b2-61a91f64c413,2,76866,0,0,0,1,0,0,0,0,1,0,0,0
ietf117,ietf117_dmarc_30609.vcon.json,fd2cd2e5-11dd-4d78-95d8-41c5e5ed123a,2,76338,0,1,0,0,0,0,0,0,0,0,0,1
ietf117,ietf117_dmm_30615.vcon.json,58687a90-ff77-48c9-ad3e-349547d6c2c2,3,80701,1,0,0,1,0,0,0,0,0,0,0,1
ietf117,ietf117_dnsop_30465.vcon.json,64ab06eb-0003-4459-a9e0-55e0622db083,4,106151,0,0,0,0,0,1,0,0,1,1,0,1
ietf117,ietf117_dnssd_30658.vcon.json,03563f08-84da-457f-adc5-979d67f92276,1,51725,0,0,0,0,0,0,0,0,0,0,0,1
